area_financiada_id,sucursal_id,sucursal_nombre,periodo_id,anio,mes_numero,tareas,cantidad_prestamos,valor_rd
1062,6,Comendador,34,2020,1,629,32,11933520
1063,7,Constanza,34,2020,1,1415,52,52694380
1064,8,Cotuí,34,2020,1,8396,89,76154655
1065,9,Dajabón,34,2020,1,1505,41,19896854
1066,10,El Seibo,34,2020,1,254,33,21685100
1067,11,Hato Mayor,34,2020,1,1527,70,34529903
1068,12,Higüey,34,2020,1,115,26,12422940
1069,13,La Vega,34,2020,1,6690,91,71855843
1070,15,Moca,34,2020,1,1477,66,34335569
1071,16,Monte Plata,34,2020,1,970,45,160893317
1072,17,Montecristí,34,2020,1,4713,56,39599905
1073,18,Nagua,34,2020,1,3584,40,25470861
1074,19,Neyba,34,2020,1,584,78,21045635
1075,20,Puerto Plata,34,2020,1,798,72,19796623
1076,21,Río San Juan,34,2020,1,1113,27,30558016
1077,22,Salcedo,34,2020,1,4564,51,33162577
1078,23,Samaná,34,2020,1,1367,34,8285796
1079,24,San Cristóbal,34,2020,1,1101,50,25481270
1080,25,San Francisco de Macorís,34,2020,1,14296,76,69955769
1081,26,San José de Ocoa,34,2020,1,551,27,33074033
1082,27,San José de las Matas,34,2020,1,309,24,11565000
1083,28,San Juan de la Maguana,34,2020,1,2153,63,43188140
1084,29,Santiago,34,2020,1,2567,55,62861514
1085,30,Santiago Rodríguez,34,2020,1,600,30,24637600
1086,31,Santo Domingo,34,2020,1,405,140,42590151
1087,32,Valverde Mao,34,2020,1,2005,34,15175540
1088,33,Villa Riva,34,2020,1,2135,35,13101708
1089,1,Arenoso,35,2020,2,1060,14,34232200
1090,2,Azua,35,2020,2,1272,49,53367938
1091,3,Baní,35,2020,2,1256,40,28577286
1092,4,Barahona,35,2020,2,1383,58,78529840
1093,5,Bonao,35,2020,2,225,23,56888088
1094,6,Comendador,35,2020,2,478,34,9524928
1095,7,Constanza,35,2020,2,2132,45,31251140
1096,8,Cotuí,35,2020,2,7839,58,86573209
1097,9,Dajabón,35,2020,2,107,26,12868808
1098,10,El Seibo,35,2020,2,338,45,15322300
1099,11,Hato Mayor,35,2020,2,3124,62,40111607
1100,12,Higüey,35,2020,2,141,36,18214164
1101,13,La Vega,35,2020,2,5862,59,51077261
1102,15,Moca,35,2020,2,612,57,32967117
1103,16,Monte Plata,35,2020,2,536,41,205904722
1104,17,Montecristí,35,2020,2,1336,29,23088350
1105,18,Nagua,35,2020,2,1489,13,16036739
1106,19,Neyba,35,2020,2,1202,70,26730897
1107,20,Puerto Plata,35,2020,2,732,96,27543728
1108,21,Río San Juan,35,2020,2,638,28,52785427
1109,22,Salcedo,35,2020,2,1185,53,38097759
1110,23,Samaná,35,2020,2,1471,35,9047373
1111,24,San Cristóbal,35,2020,2,843,61,64272120
1112,25,San Francisco de Macorís,35,2020,2,8213,55,64495316
1113,26,San José de Ocoa,35,2020,2,2652,35,48048423
1114,27,San José de las Matas,35,2020,2,695,37,50010782
1115,28,San Juan de la Maguana,35,2020,2,4446,63,84481011
1116,29,Santiago,35,2020,2,570,38,25029956
1117,30,Santiago Rodríguez,35,2020,2,210,26,55950187
1118,31,Santo Domingo,35,2020,2,1904,153,161489398
1119,32,Valverde Mao,35,2020,2,2080,26,16947673
1120,33,Villa Riva,35,2020,2,312,23,9556527
1121,1,Arenoso,36,2020,3,1292,12,9346884
1122,2,Azua,36,2020,3,1039,36,62232898
1123,3,Baní,36,2020,3,1412,44,35601847
1124,4,Barahona,36,2020,3,1664,47,32679700
1125,5,Bonao,36,2020,3,520,24,13486021
1126,6,Comendador,36,2020,3,396,19,5518500
1127,7,Constanza,36,2020,3,1294,19,65858794
1128,8,Cotuí,36,2020,3,1009,36,27497600
1129,9,Dajabón,36,2020,3,0,18,43756851
1130,10,El Seibo,36,2020,3,370,41,18811200
1131,11,Hato Mayor,36,2020,3,1098,55,103805046
1132,12,Higüey,36,2020,3,215,34,37196591
1133,13,La Vega,36,2020,3,830,38,18497202
1134,15,Moca,36,2020,3,269,38,16125769
1135,16,Monte Plata,36,2020,3,869,38,115635258
1136,17,Montecristí,36,2020,3,1169,31,30270670
1137,18,Nagua,36,2020,3,260,16,6312948
1138,19,Neyba,36,2020,3,635,37,35864156
1139,20,Puerto Plata,36,2020,3,1007,72,26646643
1140,21,Río San Juan,36,2020,3,248,19,15753748
1141,22,Salcedo,36,2020,3,1527,36,13706170
1142,23,Samaná,36,2020,3,766,29,10660704
1143,24,San Cristóbal,36,2020,3,1803,73,56573985
1144,25,San Francisco de Macorís,36,2020,3,5757,53,57528942
1145,26,San José de Ocoa,36,2020,3,1146,31,20859019
1146,27,San José de las Matas,36,2020,3,675,26,9215000
1147,28,San Juan de la Maguana,36,2020,3,4191,72,64454300
1148,29,Santiago,36,2020,3,262,33,39807346
1149,30,Santiago Rodríguez,36,2020,3,230,27,9910850
1150,31,Santo Domingo,36,2020,3,50,139,262566000
1151,32,Valverde Mao,36,2020,3,773,27,27001862
1152,33,Villa Riva,36,2020,3,813,23,12904670
1153,1,Arenoso,37,2020,4,6111,64,26678945
1154,2,Azua,37,2020,4,550,12,43036606
1155,3,Baní,37,2020,4,629,24,7480418
1156,4,Barahona,37,2020,4,100,34,14363900
1157,5,Bonao,37,2020,4,422,17,4616243
1158,6,Comendador,37,2020,4,15,2,1042000
1159,7,Constanza,37,2020,4,13249,33,21600584
1160,8,Cotuí,37,2020,4,558,18,99548894
1161,9,Dajabón,37,2020,4,663,23,10459854
1162,10,El Seibo,37,2020,4,240,24,10591800
1163,11,Hato Mayor,37,2020,4,1096,30,6345915
1164,12,Higüey,37,2020,4,100,14,15204743
1165,13,La Vega,37,2020,4,1921,57,75703016
1166,15,Moca,37,2020,4,252,32,36097787
1167,16,Monte Plata,37,2020,4,0,12,43395989
1168,17,Montecristí,37,2020,4,4511,54,27959432
1169,18,Nagua,37,2020,4,7114,104,30654500
1170,19,Neyba,37,2020,4,80,11,3933927
1171,20,Puerto Plata,37,2020,4,35,26,9368681
1172,21,Río San Juan,37,2020,4,135,11,3701139
1173,22,Salcedo,37,2020,4,1345,31,9027750
1174,23,Samaná,37,2020,4,173,15,4664850
1175,24,San Cristóbal,37,2020,4,665,41,10703735
1176,25,San Francisco de Macorís,37,2020,4,5496,79,29685353
1177,26,San José de Ocoa,37,2020,4,390,20,8176500
1178,27,San José de las Matas,37,2020,4,0,1,30000
1179,28,San Juan de la Maguana,37,2020,4,1307,40,22907775
1180,29,Santiago,37,2020,4,61,25,41256188
1181,30,Santiago Rodríguez,37,2020,4,250,12,23548800
1182,31,Santo Domingo,37,2020,4,0,100,83280600
1183,32,Valverde Mao,37,2020,4,1237,34,59501600
1184,33,Villa Riva,37,2020,4,6950,86,22528500
1185,1,Arenoso,38,2020,5,16228,169,89782060
1186,2,Azua,38,2020,5,261,22,33378551
1187,3,Baní,38,2020,5,518,32,14254138
1188,4,Barahona,38,2020,5,272,47,35550200
1189,5,Bonao,38,2020,5,2181,70,64508674
1190,6,Comendador,38,2020,5,209,11,4133608
1191,7,Constanza,38,2020,5,2239,35,98330400
1192,8,Cotuí,38,2020,5,12983,162,288466410
1193,9,Dajabón,38,2020,5,3936,71,29295658
1194,10,El Seibo,38,2020,5,485,45,47611650
1195,11,Hato Mayor,38,2020,5,1959,59,25336014
1196,12,Higüey,38,2020,5,1647,52,20269934
1197,13,La Vega,38,2020,5,12864,247,144287800
1198,15,Moca,38,2020,5,554,43,25090320
1199,16,Monte Plata,38,2020,5,740,33,94010587
1200,17,Montecristí,38,2020,5,8227,80,51112430
1201,18,Nagua,38,2020,5,11716,136,54224551
1202,19,Neyba,38,2020,5,368,29,11039606
1203,20,Puerto Plata,38,2020,5,278,34,23097964
1204,21,Río San Juan,38,2020,5,2346,26,10294041
1205,22,Salcedo,38,2020,5,870,45,24461858
1206,23,Samaná,38,2020,5,1601,38,18688777
1207,24,San Cristóbal,38,2020,5,988,59,50898740
1208,25,San Francisco de Macorís,38,2020,5,17517,165,86981514
1209,26,San José de Ocoa,38,2020,5,1487,26,23864883
1210,27,San José de las Matas,38,2020,5,382,18,5805000
1211,28,San Juan de la Maguana,38,2020,5,602,23,30994400
1212,29,Santiago,38,2020,5,3347,38,89012746
1213,30,Santiago Rodríguez,38,2020,5,120,24,11525000
1214,31,Santo Domingo,38,2020,5,0,176,194942859
1215,32,Valverde Mao,38,2020,5,5347,81,143574027
1216,33,Villa Riva,38,2020,5,10091,132,40766559
1217,1,Arenoso,39,2020,6,10368,88,64317574
1218,2,Azua,39,2020,6,974,57,50303034
1219,3,Baní,39,2020,6,775,37,22124095
1220,4,Barahona,39,2020,6,773,82,61534300
1221,5,Bonao,39,2020,6,3235,73,30314435
1222,6,Comendador,39,2020,6,816,39,18827648
1223,7,Constanza,39,2020,6,15323,56,103791112
1224,8,Cotuí,39,2020,6,15337,170,96801209
1225,9,Dajabón,39,2020,6,3599,60,40037829
1226,10,El Seibo,39,2020,6,1608,55,25748000
1227,11,Hato Mayor,39,2020,6,5282,102,54858500
1228,12,Higüey,39,2020,6,502,44,28552239
1229,13,La Vega,39,2020,6,13459,149,116748986
1230,15,Moca,39,2020,6,2032,74,79004635
1231,16,Monte Plata,39,2020,6,1685,47,134136988
1232,17,Montecristí,39,2020,6,4202,71,35658175
1233,18,Nagua,39,2020,6,5045,65,24461936
1234,19,Neyba,39,2020,6,338,56,31199463
1235,20,Puerto Plata,39,2020,6,1961,132,65511342
1236,21,Río San Juan,39,2020,6,2171,37,17212820
1237,22,Salcedo,39,2020,6,2478,54,37956427
1238,23,Samaná,39,2020,6,514,41,20970622
1239,24,San Cristóbal,39,2020,6,1018,57,41826289
1240,25,San Francisco de Macorís,39,2020,6,24036,115,178678885
1241,26,San José de Ocoa,39,2020,6,984,43,22946824
1242,27,San José de las Matas,39,2020,6,1196,38,34048280
1243,28,San Juan de la Maguana,39,2020,6,3059,67,61906635
1244,29,Santiago,39,2020,6,2647,44,47284735
1245,30,Santiago Rodríguez,39,2020,6,0,23,25019466
1246,31,Santo Domingo,39,2020,6,3078,211,275386643
1247,32,Valverde Mao,39,2020,6,8215,69,56194860
1248,33,Villa Riva,39,2020,6,4799,60,18020849
1249,1,Arenoso,40,2020,7,4922,43,24746000
1250,2,Azua,40,2020,7,633,34,93223865
1251,3,Baní,40,2020,7,938,30,24341455
1252,4,Barahona,40,2020,7,312,49,48804278
1253,5,Bonao,40,2020,7,1727,25,16555592
1254,6,Comendador,40,2020,7,616,29,7260625
1255,7,Constanza,40,2020,7,7263,38,57565168
1256,8,Cotuí,40,2020,7,12011,92,129701412
1257,9,Dajabón,40,2020,7,1544,40,40160334
1258,10,El Seibo,40,2020,7,2076,58,30221700
1259,11,Hato Mayor,40,2020,7,5618,73,71437400
1260,12,Higüey,40,2020,7,298,38,25942072
1261,13,La Vega,40,2020,7,898,36,45386933
1262,15,Moca,40,2020,7,979,43,73473392
1263,16,Monte Plata,40,2020,7,1826,54,120688491
1264,17,Montecristí,40,2020,7,997,38,41396330
1265,18,Nagua,40,2020,7,2935,44,30570236
1266,19,Neyba,40,2020,7,346,60,27902356
1267,20,Puerto Plata,40,2020,7,1969,82,32975260
1268,21,Río San Juan,40,2020,7,2034,23,12330000
1269,22,Salcedo,40,2020,7,3654,45,32231632
1270,23,Samaná,40,2020,7,858,34,16757030
1271,24,San Cristóbal,40,2020,7,1397,72,41944020
1272,25,San Francisco de Macorís,40,2020,7,13772,90,94346598
1273,26,San José de Ocoa,40,2020,7,939,42,26839000
1274,27,San José de las Matas,40,2020,7,431,20,6700000
1275,28,San Juan de la Maguana,40,2020,7,2528,72,37548000
1276,29,Santiago,40,2020,7,255,55,68406280
1277,30,Santiago Rodríguez,40,2020,7,600,30,15197500
1278,31,Santo Domingo,40,2020,7,520,192,162369959
1279,32,Valverde Mao,40,2020,7,4518,26,42184262
1280,33,Villa Riva,40,2020,7,2831,55,16412332
1281,1,Arenoso,41,2020,8,3370,23,27611420
1282,2,Azua,41,2020,8,90,11,65708290
1283,3,Baní,41,2020,8,2423,23,22883000
1284,4,Barahona,41,2020,8,644,15,7222400
1285,5,Bonao,41,2020,8,1408,15,18993144
1286,6,Comendador,41,2020,8,438,23,17982905
1287,7,Constanza,41,2020,8,3603,66,80130892
1288,8,Cotuí,41,2020,8,4854,59,107455098
1289,9,Dajabón,41,2020,8,222,22,9516926
1290,10,El Seibo,41,2020,8,607,36,11830700
1291,11,Hato Mayor,41,2020,8,2474,46,23411360
1292,12,Higüey,41,2020,8,200,31,49146000
1293,13,La Vega,41,2020,8,746,35,48493091
1294,15,Moca,41,2020,8,532,67,60986602
1295,16,Monte Plata,41,2020,8,5605,65,64808847
1296,17,Montecristí,41,2020,8,125,26,34855835
1297,18,Nagua,41,2020,8,2178,23,25211057
1298,19,Neyba,41,2020,8,398,46,9160951
1299,20,Puerto Plata,41,2020,8,1835,83,25748128
1300,21,Río San Juan,41,2020,8,1582,27,15200778
1301,22,Salcedo,41,2020,8,7344,49,46857650
1302,23,Samaná,41,2020,8,996,17,3566600
1303,24,San Cristóbal,41,2020,8,813,40,15062120
1304,25,San Francisco de Macorís,41,2020,8,9497,52,30045093
1305,26,San José de Ocoa,41,2020,8,976,32,37231042
1306,27,San José de las Matas,41,2020,8,674,41,15358587
1307,28,San Juan de la Maguana,41,2020,8,4900,83,33729000
1308,29,Santiago,41,2020,8,1546,29,80310873
1309,30,Santiago Rodríguez,41,2020,8,30,15,8936000
1310,31,Santo Domingo,41,2020,8,220,91,77719662
1311,32,Valverde Mao,41,2020,8,214,26,226534785
1312,33,Villa Riva,41,2020,8,2334,23,7747500
1313,1,Arenoso,42,2020,9,725,6,9310000
1314,2,Azua,42,2020,9,418,19,21089292
1315,3,Baní,42,2020,9,660,18,13542500
1316,4,Barahona,42,2020,9,579,17,4595000
1317,5,Bonao,42,2020,9,795,9,5423500
1318,6,Comendador,42,2020,9,183,18,3390000
1319,7,Constanza,42,2020,9,1664,52,36830000
1320,8,Cotuí,42,2020,9,1957,41,48104000
1321,9,Dajabón,42,2020,9,363,25,23608556
1322,10,El Seibo,42,2020,9,456,21,3821000
1323,11,Hato Mayor,42,2020,9,1745,50,23864100
1324,12,Higüey,42,2020,9,100,22,20781000
1325,13,La Vega,42,2020,9,1056,26,64689236
1326,15,Moca,42,2020,9,855,60,58961144
1327,16,Monte Plata,42,2020,9,2683,55,11309000
1328,17,Montecristí,42,2020,9,646,21,6087000
1329,18,Nagua,42,2020,9,149,9,1507000
1330,19,Neyba,42,2020,9,383,46,12377123
1331,20,Puerto Plata,42,2020,9,1786,75,18289155
1332,21,Río San Juan,42,2020,9,667,19,8376000
1333,22,Salcedo,42,2020,9,3295,37,30515000
1334,23,Samaná,42,2020,9,835,32,7988600
1335,24,San Cristóbal,42,2020,9,638,32,8225060
1336,25,San Francisco de Macorís,42,2020,9,1998,27,36261963
1337,26,San José de Ocoa,42,2020,9,624,21,27311800
1338,27,San José de las Matas,42,2020,9,882,29,14690850
1339,28,San Juan de la Maguana,42,2020,9,2092,50,23819736
1340,29,Santiago,42,2020,9,235,32,41763175
1341,30,Santiago Rodríguez,42,2020,9,100,24,10565000
1342,31,Santo Domingo,42,2020,9,148,40,66952800
1343,32,Valverde Mao,42,2020,9,153,10,34726363
1344,33,Villa Riva,42,2020,9,1560,26,26784136
1345,1,Arenoso,43,2020,10,320,7,2796400
1346,2,Azua,43,2020,10,602,33,14049500
1347,3,Baní,43,2020,10,2363,28,26706400
1348,4,Barahona,43,2020,10,1264,32,21019485
1349,5,Bonao,43,2020,10,1428,11,66129350
1350,6,Comendador,43,2020,10,341,17,12398500
1351,7,Constanza,43,2020,10,1242,36,40390000
1352,8,Cotuí,43,2020,10,3018,46,105443542
1353,9,Dajabón,43,2020,10,102,14,17371147
1354,10,El Seibo,43,2020,10,250,23,37047000
1355,11,Hato Mayor,43,2020,10,1081,47,22242485
1356,12,Higüey,43,2020,10,457,34,80911244
1357,13,La Vega,43,2020,10,317,28,27755700
1358,15,Moca,43,2020,10,816,45,27270600
1359,16,Monte Plata,43,2020,10,2044,32,36333560
1360,17,Montecristí,43,2020,10,1215,16,12182500
1361,18,Nagua,43,2020,10,963,9,96175985
1362,19,Neyba,43,2020,10,1920,60,29513800
1363,20,Puerto Plata,43,2020,10,623,50,50635767
1364,21,Río San Juan,43,2020,10,1335,28,13675200
1365,22,Salcedo,43,2020,10,13701,38,67757000
1366,23,Samaná,43,2020,10,1038,37,8092398
1367,24,San Cristóbal,43,2020,10,3314,31,51203961
1368,25,San Francisco de Macorís,43,2020,10,1911,20,116599413
1369,26,San José de Ocoa,43,2020,10,875,35,28074894
1370,27,San José de las Matas,43,2020,10,60,13,19302600
1371,28,San Juan de la Maguana,43,2020,10,8100,148,67764446
1372,29,Santiago,43,2020,10,2305,20,22816571
1373,30,Santiago Rodríguez,43,2020,10,40,17,7500458
1374,31,Santo Domingo,43,2020,10,130,56,183247900
1375,32,Valverde Mao,43,2020,10,179,12,8086925
1376,33,Villa Riva,43,2020,10,1553,21,96095000
1377,1,Arenoso,44,2020,11,20296,148,85573445
1378,2,Azua,44,2020,11,4673,141,71117932
1379,3,Baní,44,2020,11,1901,53,64901082
1380,4,Barahona,44,2020,11,3151,91,37103700
1381,5,Bonao,44,2020,11,2594,52,19348241
1382,6,Comendador,44,2020,11,2609,32,19039900
1383,7,Constanza,44,2020,11,8882,99,75889610
1384,8,Cotuí,44,2020,11,6011,88,56493300
1385,9,Dajabón,44,2020,11,2602,44,21949000
1386,10,El Seibo,44,2020,11,1707,60,36000200
1387,11,Hato Mayor,44,2020,11,3414,65,43321000
1388,12,Higüey,44,2020,11,3044,92,103065289
1389,13,La Vega,44,2020,11,9991,176,157013894
1390,15,Moca,44,2020,11,4483,73,64255000
1391,16,Monte Plata,44,2020,11,718,33,119827146
1392,17,Montecristí,44,2020,11,4922,45,41251230
1393,18,Nagua,44,2020,11,15645,219,72808629
1394,19,Neyba,44,2020,11,1875,50,29804500
1395,20,Puerto Plata,44,2020,11,1085,67,33581382
1396,21,Río San Juan,44,2020,11,3159,44,32681778
1397,22,Salcedo,44,2020,11,6284,80,49013300
1398,23,Samaná,44,2020,11,1060,28,10013971
1399,24,San Cristóbal,44,2020,11,2255,66,19671670
1400,25,San Francisco de Macorís,44,2020,11,18334,119,99963639
1401,26,San José de Ocoa,44,2020,11,7265,68,67485000
1402,27,San José de las Matas,44,2020,11,252,23,5587000
1403,28,San Juan de la Maguana,44,2020,11,9098,204,115427500
1404,29,Santiago,44,2020,11,4838,32,167218500
1405,30,Santiago Rodríguez,44,2020,11,930,52,43206000
1406,31,Santo Domingo,44,2020,11,836,76,78451761
1407,32,Valverde Mao,44,2020,11,2438,46,32485463
1408,33,Villa Riva,44,2020,11,10449,133,45486500
1409,1,Arenoso,45,2020,12,20134,206,121592659
1410,2,Azua,45,2020,12,12295,54,202539268
1411,3,Baní,45,2020,12,3832,73,93586185
1412,4,Barahona,45,2020,12,12670,147,182582300
1413,5,Bonao,45,2020,12,3239,78,78765256
1414,6,Comendador,45,2020,12,1115,67,28991449
1415,7,Constanza,45,2020,12,16116,126,216522500
1416,8,Cotuí,45,2020,12,20108,217,148627284
1417,9,Dajabón,45,2020,12,9769,98,98866704
1418,10,El Seibo,45,2020,12,1132,70,71590603
1419,11,Hato Mayor,45,2020,12,2986,90,48353350
1420,12,Higüey,45,2020,12,1091,95,74950454
1421,13,La Vega,45,2020,12,113600,265,433740240
1422,15,Moca,45,2020,12,2017,97,247360700
1423,16,Monte Plata,45,2020,12,2606,93,186221474
1424,17,Montecristí,45,2020,12,16548,168,108027243
1425,18,Nagua,45,2020,12,17061,216,79767571
1426,19,Neyba,45,2020,12,1424,49,28152384
1427,20,Puerto Plata,45,2020,12,1991,137,97991223
1428,21,Río San Juan,45,2020,12,2902,67,56554530
1429,22,Salcedo,45,2020,12,11806,106,104500610
1430,23,Samaná,45,2020,12,3531,55,23784491
1431,24,San Cristóbal,45,2020,12,2196,77,85824950
1432,25,San Francisco de Macorís,45,2020,12,23788,197,148012107
1433,26,San José de Ocoa,45,2020,12,10488,56,77612969
1434,27,San José de las Matas,45,2020,12,697,43,203423639
1435,28,San Juan de la Maguana,45,2020,12,6022,155,133331376
1436,29,Santiago,45,2020,12,19877,47,270626846
1437,30,Santiago Rodríguez,45,2020,12,325,50,38396000
1438,31,Santo Domingo,45,2020,12,425,144,332876333
1439,32,Valverde Mao,45,2020,12,10781,116,187913632
1440,33,Villa Riva,45,2020,12,28799,174,84922620
1441,1,Arenoso,46,2021,1,7677,71,37317000
1442,2,Azua,46,2021,1,2216,56,76079980
1443,3,Baní,46,2021,1,13880,32,188296615
1444,4,Barahona,46,2021,1,4234,97,42837600
1445,5,Bonao,46,2021,1,1487,34,19824612
1446,6,Comendador,46,2021,1,716,30,31071012
1447,7,Constanza,46,2021,1,3096,115,56478150
1448,8,Cotuí,46,2021,1,8996,105,87561852
1449,9,Dajabón,46,2021,1,2238,64,39903488
1450,10,El Seibo,46,2021,1,778,40,18009300
1451,11,Hato Mayor,46,2021,1,3362,62,37879803
1452,12,Higüey,46,2021,1,227,48,48430600
1453,13,La Vega,46,2021,1,10509,86,184358903
1454,15,Moca,46,2021,1,2854,90,66873000
1455,16,Monte Plata,46,2021,1,1918,60,69569689
1456,17,Montecristí,46,2021,1,3341,63,26271980
1457,18,Nagua,46,2021,1,9424,84,53029433
1458,19,Neyba,46,2021,1,1824,45,27954344
1459,20,Puerto Plata,46,2021,1,1232,98,46885586
1460,21,Río San Juan,46,2021,1,20882,28,183000000
1461,22,Salcedo,46,2021,1,4341,50,40798780
1462,23,Samaná,46,2021,1,682,29,7994503
1463,24,San Cristóbal,46,2021,1,1353,40,33335310
1464,25,San Francisco de Macorís,46,2021,1,14993,95,90545141
1465,26,San José de Ocoa,46,2021,1,31456,47,43206679
1466,27,San José de las Matas,46,2021,1,350,19,16591569
1467,28,San Juan de la Maguana,46,2021,1,4394,79,43461456
1468,29,Santiago,46,2021,1,1014,51,174331745
1469,30,Santiago Rodríguez,46,2021,1,230,29,46434390
1470,31,Santo Domingo,46,2021,1,5385,57,180860163
1471,32,Valverde Mao,46,2021,1,5865,77,126811164
1472,33,Villa Riva,46,2021,1,3248,62,17879500
1473,1,Arenoso,47,2021,2,2023,44,17939670
1474,2,Azua,47,2021,2,1599,54,43379044
1475,3,Baní,47,2021,2,1860,59,37655132
1476,4,Barahona,47,2021,2,2141,82,46132500
1477,5,Bonao,47,2021,2,547,32,41148916
1478,6,Comendador,47,2021,2,1189,49,20828500
1479,7,Constanza,47,2021,2,48841,161,157099020
1480,8,Cotuí,47,2021,2,8933,73,93264221
1481,9,Dajabón,47,2021,2,989,47,41236545
1482,10,El Seibo,47,2021,2,1192,52,34213634
1483,11,Hato Mayor,47,2021,2,5118,75,98446300
1484,12,Higüey,47,2021,2,170,37,128615100
1485,13,La Vega,47,2021,2,2767,69,152792039
1486,15,Moca,47,2021,2,2870,93,78940500
1487,16,Monte Plata,47,2021,2,3424,110,140143036
1488,17,Montecristí,47,2021,2,7996,51,47531950
1489,18,Nagua,47,2021,2,7028,66,46467471
1490,19,Neyba,47,2021,2,1385,59,30516476
1491,20,Puerto Plata,47,2021,2,2887,104,78094763
1492,21,Río San Juan,47,2021,2,1880,44,44085440
1493,22,Salcedo,47,2021,2,629,54,33870456
1494,23,Samaná,47,2021,2,1952,47,21363488
1495,24,San Cristóbal,47,2021,2,3114,99,62107455
1496,25,San Francisco de Macorís,47,2021,2,4721,56,52423366
1497,26,San José de Ocoa,47,2021,2,1398,57,65457244
1498,27,San José de las Matas,47,2021,2,1095,39,18023000
1499,28,San Juan de la Maguana,47,2021,2,3037,110,82574268
1500,29,Santiago,47,2021,2,443,53,218165546
1501,30,Santiago Rodríguez,47,2021,2,435,42,74314000
1502,31,Santo Domingo,47,2021,2,520,155,633900098
1503,32,Valverde Mao,47,2021,2,3065,40,79942089
1504,33,Villa Riva,47,2021,2,3253,53,13803299
1505,1,Arenoso,48,2021,3,1863,20,8593560
1506,2,Azua,48,2021,3,1846,72,66249006
1507,3,Baní,48,2021,3,3214,77,111877727
1508,4,Barahona,48,2021,3,2157,98,61069400
1509,5,Bonao,48,2021,3,767,37,22454451
1510,6,Comendador,48,2021,3,790,39,22213554
1511,7,Constanza,48,2021,3,12226,82,94926800
1512,8,Cotuí,48,2021,3,3779,54,87966955
1513,9,Dajabón,48,2021,3,815,37,20676502
1514,10,El Seibo,48,2021,3,264,60,48178700
1515,11,Hato Mayor,48,2021,3,6809,71,136914300
1516,12,Higüey,48,2021,3,80,53,48979600
1517,13,La Vega,48,2021,3,2837,78,109642654
1518,15,Moca,48,2021,3,2099,79,115908666
1519,16,Monte Plata,48,2021,3,3181,102,118961006
1520,17,Montecristí,48,2021,3,2241,53,145440620
1521,18,Nagua,48,2021,3,5107,48,28418824
1522,19,Neyba,48,2021,3,1607,88,35845941
1523,20,Puerto Plata,48,2021,3,773,134,72804394
1524,21,Río San Juan,48,2021,3,1256,57,40271427
1525,22,Salcedo,48,2021,3,1274,36,117261001
1526,23,Samaná,48,2021,3,2553,67,30179074
1527,24,San Cristóbal,48,2021,3,2294,93,41679895
1528,25,San Francisco de Macorís,48,2021,3,3619,57,61007442
1529,26,San José de Ocoa,48,2021,3,2325,63,106118075
1530,27,San José de las Matas,48,2021,3,509,21,20928229
1531,28,San Juan de la Maguana,48,2021,3,4528,145,67210500
1532,29,Santiago,48,2021,3,1081,57,54957844
1533,30,Santiago Rodríguez,48,2021,3,980,45,22829330
1534,31,Santo Domingo,48,2021,3,865,192,311634461
1535,32,Valverde Mao,48,2021,3,1609,35,104036190
1536,33,Villa Riva,48,2021,3,1350,46,57078843
1537,1,Arenoso,49,2021,4,4794,70,103856880
1538,2,Azua,49,2021,4,3118,99,66240887
1539,3,Baní,49,2021,4,2061,73,47771585
1540,4,Barahona,49,2021,4,5652,165,79695200
1541,5,Bonao,49,2021,4,388,24,17181277
1542,6,Comendador,49,2021,4,2449,52,75966066
1543,7,Constanza,49,2021,4,1409,81,109858500
1544,8,Cotuí,49,2021,4,4138,54,154488664
1545,9,Dajabón,49,2021,4,1326,45,33532444
1546,10,El Seibo,49,2021,4,1697,49,51374250
1547,11,Hato Mayor,49,2021,4,7586,68,91995000
1548,12,Higüey,49,2021,4,86,43,44217830
1549,13,La Vega,49,2021,4,5732,138,157264204
1550,15,Moca,49,2021,4,1027,71,68769890
1551,16,Monte Plata,49,2021,4,3734,76,127366418
1552,17,Montecristí,49,2021,4,4747,81,64134450
1553,18,Nagua,49,2021,4,6450,47,37810312
1554,19,Neyba,49,2021,4,1801,55,36707079
1555,20,Puerto Plata,49,2021,4,2065,137,89987376
1556,21,Río San Juan,49,2021,4,883,35,42122075
1557,22,Salcedo,49,2021,4,2091,77,45443557
1558,23,Samaná,49,2021,4,1538,55,25032985
1559,24,San Cristóbal,49,2021,4,2281,82,35066670
1560,25,San Francisco de Macorís,49,2021,4,4860,84,64851586
1561,26,San José de Ocoa,49,2021,4,6576,58,79388904
1562,27,San José de las Matas,49,2021,4,508,24,30448000
1563,28,San Juan de la Maguana,49,2021,4,4576,90,43442275
1564,29,Santiago,49,2021,4,140,46,139454942
1565,30,Santiago Rodríguez,49,2021,4,235,49,36385000
1566,31,Santo Domingo,49,2021,4,3085,146,808527596
1567,32,Valverde Mao,49,2021,4,598,31,244776747
1568,33,Villa Riva,49,2021,4,6208,78,35339641
1569,1,Arenoso,50,2021,5,19799,174,115153625
1570,2,Azua,50,2021,5,1817,70,74670104
1571,3,Baní,50,2021,5,1204,55,113173880
1572,4,Barahona,50,2021,5,2880,109,65197700
1573,5,Bonao,50,2021,5,2172,72,54648872
1574,6,Comendador,50,2021,5,751,55,23374900
