monto_destino_id,destino_id,destino_nombre,rubro,tipo_operacion,periodo_id,anio,mes_numero,cantidad,valores_rd,tareas,beneficiados
2482,28,Cebolla,Cebolla,General,54,2021,9,11,14044000,461,11
2483,33,Coco (Comercialización),Coco,Comercialización,54,2021,9,1,100000,0,1
2484,34,Coco (Producción),Coco,Producción,54,2021,9,24,19705000,3947,24
2485,40,Gallinas Ponedoras,Gallinas Ponedoras,General,54,2021,9,11,21380000,0,11
2486,41,Ganado de Carne,Ganado de Carne,General,54,2021,9,51,27815000,0,51
2487,42,Ganado de Carne (Com),Ganado de Carne,Com,54,2021,9,4,19370742,0,4
2488,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,54,2021,9,53,61335000,0,53
2489,45,Ganado de Leche,Ganado de Leche,General,54,2021,9,7,7900000,0,7
2490,46,Ganado de Leche (Com.),Ganado de Leche,Com.,54,2021,9,1,620000,0,1
2491,51,Guandul (Comercialización),Guandul,Comercialización,54,2021,9,0,0,0,0
2492,52,Guandul (Producción),Guandul,Producción,54,2021,9,3,234000,117,3
2493,53,Guineo,Guineo,General,54,2021,9,5,3228980,249,5
2494,57,Habichuela (Comercialización),Habichuela,Comercialización,54,2021,9,0,0,0,0
2495,58,Habichuela (Producción),Habichuela,Producción,54,2021,9,1,200000,70,1
2496,59,Invernadero,Invernadero,General,54,2021,9,14,47736668,61,14
2497,63,Maíz (Comercialización),Maíz,Comercialización,54,2021,9,0,0,0,0
2498,64,Maíz (Producción),Maíz,Producción,54,2021,9,1,50000,50,1
2499,66,Otros,Otros,General,54,2021,9,212,290625883,15315,212
2500,72,Papa,Papa,General,54,2021,9,26,27180400,674,26
2501,75,Piña,Piña,General,54,2021,9,9,5630000,364,9
2502,77,Plátano,Plátano,General,54,2021,9,32,19320000,2394,32
2503,82,Pollos de Engorde,Pollos de Engorde,General,54,2021,9,41,93305000,0,41
2504,85,Porcino (Comercialización),Porcino,Comercialización,54,2021,9,0,0,0,0
2505,86,Porcino (Producción),Porcino,Producción,54,2021,9,0,0,0,0
2506,87,Préstamos de Consumo,Préstamos de Consumo,General,54,2021,9,185,35998729,0,185
2507,92,Tabaco (Comercialización),Tabaco,Comercialización,54,2021,9,9,57435260,0,9
2508,94,Tabaco (Producción),Tabaco,Producción,54,2021,9,0,0,0,0
2509,97,Tomate Industrial,Tomate Industrial,General,54,2021,9,0,0,0,0
2510,98,Tomate de Mesa,Tomate de Mesa,General,54,2021,9,15,32165000,5763,15
2511,100,Yautía,Yautía,General,54,2021,9,7,1900000,210,7
2512,102,Yuca,Yuca,General,54,2021,9,10,7675000,1921,10
2513,104,Ñame,Ñame,General,54,2021,9,8,1855000,191,8
2514,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,55,2021,10,84,110693244,0,84
2515,4,Aguacate (Producción),Aguacate,Producción,55,2021,10,76,68820000,2964,76
2516,8,Ajo (Comercialización),Ajo,Comercialización,55,2021,10,3,111098000,0,3
2517,9,Ajo (Producción),Ajo,Producción,55,2021,10,2,2400000,60,2
2518,10,Ají (Producción),Ají,Producción,55,2021,10,32,68775000,46846,32
2519,11,Apícola,Apícola,General,55,2021,10,4,720000,0,4
2520,14,Arroz (Comercialización),Arroz,Comercialización,55,2021,10,16,180266800,0,16
2521,17,Arroz (Producción),Arroz,Producción,55,2021,10,11,6029452,1015,11
2522,20,Batata,Batata,General,55,2021,10,6,1430000,375,6
2523,23,Cacao (Comercialización),Cacao,Comercialización,55,2021,10,6,14525000,0,6
2524,24,Cacao (Producción),Cacao,Producción,55,2021,10,114,50356000,11582,114
2525,26,Café (Comercialización),Café,Comercialización,55,2021,10,0,0,0,0
2526,27,Café (Producción),Café,Producción,55,2021,10,37,10971158,1945,37
2527,28,Cebolla,Cebolla,General,55,2021,10,35,271738696,2916,35
2528,33,Coco (Comercialización),Coco,Comercialización,55,2021,10,1,300000,0,1
2529,34,Coco (Producción),Coco,Producción,55,2021,10,12,70761765,11749,12
2530,40,Gallinas Ponedoras,Gallinas Ponedoras,General,55,2021,10,4,9460000,0,4
2531,41,Ganado de Carne,Ganado de Carne,General,55,2021,10,58,64025450,0,58
2532,42,Ganado de Carne (Com),Ganado de Carne,Com,55,2021,10,6,20537988,0,6
2533,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,55,2021,10,44,50367500,0,44
2534,45,Ganado de Leche,Ganado de Leche,General,55,2021,10,16,16190000,0,16
2535,46,Ganado de Leche (Com.),Ganado de Leche,Com.,55,2021,10,0,0,0,0
2536,51,Guandul (Comercialización),Guandul,Comercialización,55,2021,10,0,0,0,0
2537,52,Guandul (Producción),Guandul,Producción,55,2021,10,1,200000,80,1
2538,53,Guineo,Guineo,General,55,2021,10,5,7315000,467,5
2539,57,Habichuela (Comercialización),Habichuela,Comercialización,55,2021,10,0,0,0,0
2540,58,Habichuela (Producción),Habichuela,Producción,55,2021,10,77,15342767,3054,77
2541,59,Invernadero,Invernadero,General,55,2021,10,19,58415139,194,19
2542,63,Maíz (Comercialización),Maíz,Comercialización,55,2021,10,0,0,0,0
2543,64,Maíz (Producción),Maíz,Producción,55,2021,10,1,105000,30,1
2544,66,Otros,Otros,General,55,2021,10,168,207700024,38142,168
2545,72,Papa,Papa,General,55,2021,10,36,63513000,1127,36
2546,75,Piña,Piña,General,55,2021,10,7,4825000,285,7
2547,77,Plátano,Plátano,General,55,2021,10,42,20204151,2726,42
2548,82,Pollos de Engorde,Pollos de Engorde,General,55,2021,10,45,81096675,0,45
2549,85,Porcino (Comercialización),Porcino,Comercialización,55,2021,10,2,17733584,0,2
2550,86,Porcino (Producción),Porcino,Producción,55,2021,10,3,3450000,0,3
2551,87,Préstamos de Consumo,Préstamos de Consumo,General,55,2021,10,182,43631648,0,182
2552,92,Tabaco (Comercialización),Tabaco,Comercialización,55,2021,10,10,72112734,0,10
2553,94,Tabaco (Producción),Tabaco,Producción,55,2021,10,6,1579000,174,6
2554,97,Tomate Industrial,Tomate Industrial,General,55,2021,10,1,70000000,0,1
2555,98,Tomate de Mesa,Tomate de Mesa,General,55,2021,10,10,17194526,10697,10
2556,100,Yautía,Yautía,General,55,2021,10,8,3500000,410,8
2557,102,Yuca,Yuca,General,55,2021,10,7,1450000,365,7
2558,104,Ñame,Ñame,General,55,2021,10,7,1800000,180,7
2559,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,56,2021,11,95,467520507,0,95
2560,4,Aguacate (Producción),Aguacate,Producción,56,2021,11,64,38727422,3466,64
2561,8,Ajo (Comercialización),Ajo,Comercialización,56,2021,11,1,50000000,0,1
2562,9,Ajo (Producción),Ajo,Producción,56,2021,11,78,109975000,2180,78
2563,10,Ají (Producción),Ají,Producción,56,2021,11,13,22070000,279,13
2564,11,Apícola,Apícola,General,56,2021,11,3,1050000,0,3
2565,14,Arroz (Comercialización),Arroz,Comercialización,56,2021,11,31,364627040,0,31
2566,17,Arroz (Producción),Arroz,Producción,56,2021,11,1048,473579121,90040,1076
2567,20,Batata,Batata,General,56,2021,11,3,1000000,238,3
2568,23,Cacao (Comercialización),Cacao,Comercialización,56,2021,11,4,290300000,0,4
2569,24,Cacao (Producción),Cacao,Producción,56,2021,11,94,40297933,8378,94
2570,26,Café (Comercialización),Café,Comercialización,56,2021,11,1,1200000,0,1
2571,27,Café (Producción),Café,Producción,56,2021,11,39,8670542,1156,39
2572,28,Cebolla,Cebolla,General,56,2021,11,77,20601368,1739,77
2573,33,Coco (Comercialización),Coco,Comercialización,56,2021,11,0,0,0,0
2574,34,Coco (Producción),Coco,Producción,56,2021,11,18,28320000,4492,18
2575,40,Gallinas Ponedoras,Gallinas Ponedoras,General,56,2021,11,7,17400000,0,7
2576,41,Ganado de Carne,Ganado de Carne,General,56,2021,11,72,78831799,0,72
2577,42,Ganado de Carne (Com),Ganado de Carne,Com,56,2021,11,5,8602225,0,5
2578,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,56,2021,11,46,83220000,0,46
2579,45,Ganado de Leche,Ganado de Leche,General,56,2021,11,16,17597000,0,16
2580,46,Ganado de Leche (Com.),Ganado de Leche,Com.,56,2021,11,0,0,0,0
2581,51,Guandul (Comercialización),Guandul,Comercialización,56,2021,11,0,0,0,0
2582,52,Guandul (Producción),Guandul,Producción,56,2021,11,1,70000,30,1
2583,53,Guineo,Guineo,General,56,2021,11,5,17350000,1210,5
2584,57,Habichuela (Comercialización),Habichuela,Comercialización,56,2021,11,0,0,0,0
2585,58,Habichuela (Producción),Habichuela,Producción,56,2021,11,112,30931821,7698,112
2586,59,Invernadero,Invernadero,General,56,2021,11,9,21680764,114,9
2587,63,Maíz (Comercialización),Maíz,Comercialización,56,2021,11,1,800000,0,1
2588,64,Maíz (Producción),Maíz,Producción,56,2021,11,0,0,0,0
2589,66,Otros,Otros,General,56,2021,11,194,442458581,14874,194
2590,72,Papa,Papa,General,56,2021,11,31,101157159,829,31
2591,75,Piña,Piña,General,56,2021,11,15,6570000,380,15
2592,77,Plátano,Plátano,General,56,2021,11,50,25452500,2758,50
2593,82,Pollos de Engorde,Pollos de Engorde,General,56,2021,11,80,128096250,0,80
2594,85,Porcino (Comercialización),Porcino,Comercialización,56,2021,11,0,0,0,0
2595,86,Porcino (Producción),Porcino,Producción,56,2021,11,1,8500000,0,1
2596,87,Préstamos de Consumo,Préstamos de Consumo,General,56,2021,11,200,50189138,0,200
2597,92,Tabaco (Comercialización),Tabaco,Comercialización,56,2021,11,10,43780282,0,10
2598,94,Tabaco (Producción),Tabaco,Producción,56,2021,11,13,4529000,465,13
2599,97,Tomate Industrial,Tomate Industrial,General,56,2021,11,1,210000,18,1
2600,98,Tomate de Mesa,Tomate de Mesa,General,56,2021,11,5,10185380,87,5
2601,100,Yautía,Yautía,General,56,2021,11,4,842500,175,4
2602,102,Yuca,Yuca,General,56,2021,11,10,3587069,775,10
2603,104,Ñame,Ñame,General,56,2021,11,8,1800000,180,8
2604,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,57,2021,12,174,503666271,0,174
2605,4,Aguacate (Producción),Aguacate,Producción,57,2021,12,63,83558500,3850,63
2606,8,Ajo (Comercialización),Ajo,Comercialización,57,2021,12,0,0,0,0
2607,9,Ajo (Producción),Ajo,Producción,57,2021,12,56,59410000,1126,56
2608,10,Ají (Producción),Ají,Producción,57,2021,12,15,14983000,319,15
2609,11,Apícola,Apícola,General,57,2021,12,4,750000,0,4
2610,14,Arroz (Comercialización),Arroz,Comercialización,57,2021,12,24,172282400,0,24
2611,17,Arroz (Producción),Arroz,Producción,57,2021,12,1521,672091551,126969,1527
2612,20,Batata,Batata,General,57,2021,12,6,1440000,276,6
2613,23,Cacao (Comercialización),Cacao,Comercialización,57,2021,12,5,139790000,0,5
2614,24,Cacao (Producción),Cacao,Producción,57,2021,12,62,43322750,8206,62
2615,26,Café (Comercialización),Café,Comercialización,57,2021,12,3,22500000,0,3
2616,27,Café (Producción),Café,Producción,57,2021,12,52,56278155,11562,52
2617,28,Cebolla,Cebolla,General,57,2021,12,37,107915500,774,37
2618,33,Coco (Comercialización),Coco,Comercialización,57,2021,12,0,0,0,0
2619,34,Coco (Producción),Coco,Producción,57,2021,12,16,11960000,2321,16
2620,40,Gallinas Ponedoras,Gallinas Ponedoras,General,57,2021,12,8,22050000,0,8
2621,41,Ganado de Carne,Ganado de Carne,General,57,2021,12,65,94269250,0,65
2622,42,Ganado de Carne (Com),Ganado de Carne,Com,57,2021,12,5,3315656,0,5
2623,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,57,2021,12,38,48882500,0,38
2624,45,Ganado de Leche,Ganado de Leche,General,57,2021,12,25,62346000,0,25
2625,46,Ganado de Leche (Com.),Ganado de Leche,Com.,57,2021,12,1,400000,0,1
2626,51,Guandul (Comercialización),Guandul,Comercialización,57,2021,12,0,0,0,0
2627,52,Guandul (Producción),Guandul,Producción,57,2021,12,0,0,0,0
2628,53,Guineo,Guineo,General,57,2021,12,4,4850000,455,4
2629,57,Habichuela (Comercialización),Habichuela,Comercialización,57,2021,12,0,0,0,0
2630,58,Habichuela (Producción),Habichuela,Producción,57,2021,12,34,11052000,2894,34
2631,59,Invernadero,Invernadero,General,57,2021,12,6,25214315,91,6
2632,63,Maíz (Comercialización),Maíz,Comercialización,57,2021,12,1,600000,0,1
2633,64,Maíz (Producción),Maíz,Producción,57,2021,12,2,109000,55,2
2634,66,Otros,Otros,General,57,2021,12,186,506748530,20819,186
2635,72,Papa,Papa,General,57,2021,12,29,35250000,1367,29
2636,75,Piña,Piña,General,57,2021,12,9,72875000,3827,9
2637,77,Plátano,Plátano,General,57,2021,12,71,42018748,5086,85
2638,82,Pollos de Engorde,Pollos de Engorde,General,57,2021,12,74,75007635,0,74
2639,85,Porcino (Comercialización),Porcino,Comercialización,57,2021,12,2,5804772,0,2
2640,86,Porcino (Producción),Porcino,Producción,57,2021,12,3,10800000,0,3
2641,87,Préstamos de Consumo,Préstamos de Consumo,General,57,2021,12,183,46018495,0,183
2642,92,Tabaco (Comercialización),Tabaco,Comercialización,57,2021,12,11,50109510,0,11
2643,94,Tabaco (Producción),Tabaco,Producción,57,2021,12,9,2705500,309,9
2644,97,Tomate Industrial,Tomate Industrial,General,57,2021,12,0,0,0,0
2645,98,Tomate de Mesa,Tomate de Mesa,General,57,2021,12,12,7630000,8924,12
2646,100,Yautía,Yautía,General,57,2021,12,3,850000,104,3
2647,102,Yuca,Yuca,General,57,2021,12,15,3120000,605,15
2648,104,Ñame,Ñame,General,57,2021,12,6,2300000,250,6
2649,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,58,2022,1,419,513963183,0,419
2650,4,Aguacate (Producción),Aguacate,Producción,58,2022,1,50,24600000,2182,50
2651,8,Ajo (Comercialización),Ajo,Comercialización,58,2022,1,0,0,0,0
2652,9,Ajo (Producción),Ajo,Producción,58,2022,1,30,26930000,353,30
2653,10,Ají (Producción),Ají,Producción,58,2022,1,14,11789000,4970,14
2654,11,Apícola,Apícola,General,58,2022,1,3,1145000,0,3
2655,14,Arroz (Comercialización),Arroz,Comercialización,58,2022,1,3,11546833,0,3
2656,17,Arroz (Producción),Arroz,Producción,58,2022,1,469,308609370,59231,469
2657,20,Batata,Batata,General,58,2022,1,1,200000,31,1
2658,23,Cacao (Comercialización),Cacao,Comercialización,58,2022,1,6,220975000,0,6
2659,24,Cacao (Producción),Cacao,Producción,58,2022,1,53,17395000,4049,53
2660,26,Café (Comercialización),Café,Comercialización,58,2022,1,0,0,0,0
2661,27,Café (Producción),Café,Producción,58,2022,1,39,18328896,2696,39
2662,28,Cebolla,Cebolla,General,58,2022,1,16,18951000,716,16
2663,33,Coco (Comercialización),Coco,Comercialización,58,2022,1,1,500000,0,1
2664,34,Coco (Producción),Coco,Producción,58,2022,1,11,10114000,1474,11
2665,40,Gallinas Ponedoras,Gallinas Ponedoras,General,58,2022,1,14,27700000,0,14
2666,41,Ganado de Carne,Ganado de Carne,General,58,2022,1,50,54150000,0,50
2667,42,Ganado de Carne (Com),Ganado de Carne,Com,58,2022,1,3,1300000,0,3
2668,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,58,2022,1,37,36151000,0,37
2669,45,Ganado de Leche,Ganado de Leche,General,58,2022,1,24,25423000,0,24
2670,46,Ganado de Leche (Com.),Ganado de Leche,Com.,58,2022,1,0,0,0,0
2671,51,Guandul (Comercialización),Guandul,Comercialización,58,2022,1,0,0,0,0
2672,52,Guandul (Producción),Guandul,Producción,58,2022,1,3,437500,109,3
2673,53,Guineo,Guineo,General,58,2022,1,2,770000,58,2
2674,57,Habichuela (Comercialización),Habichuela,Comercialización,58,2022,1,0,0,0,0
2675,58,Habichuela (Producción),Habichuela,Producción,58,2022,1,5,1662000,478,5
2676,59,Invernadero,Invernadero,General,58,2022,1,2,5877200,5,2
2677,63,Maíz (Comercialización),Maíz,Comercialización,58,2022,1,0,0,0,0
2678,64,Maíz (Producción),Maíz,Producción,58,2022,1,3,220000,105,3
2679,66,Otros,Otros,General,58,2022,1,134,177926216,8905,136
2680,72,Papa,Papa,General,58,2022,1,22,12770000,493,22
2681,75,Piña,Piña,General,58,2022,1,6,12226000,700,6
2682,77,Plátano,Plátano,General,58,2022,1,42,23313000,2578,42
2683,82,Pollos de Engorde,Pollos de Engorde,General,58,2022,1,64,63635000,0,64
2684,85,Porcino (Comercialización),Porcino,Comercialización,58,2022,1,0,0,0,0
2685,86,Porcino (Producción),Porcino,Producción,58,2022,1,0,0,0,0
2686,87,Préstamos de Consumo,Préstamos de Consumo,General,58,2022,1,114,36067636,0,114
2687,92,Tabaco (Comercialización),Tabaco,Comercialización,58,2022,1,5,32447715,0,5
2688,94,Tabaco (Producción),Tabaco,Producción,58,2022,1,6,2347000,276,6
2689,97,Tomate Industrial,Tomate Industrial,General,58,2022,1,0,0,0,0
2690,98,Tomate de Mesa,Tomate de Mesa,General,58,2022,1,11,11675000,206,11
2691,100,Yautía,Yautía,General,58,2022,1,7,2615000,549,7
2692,102,Yuca,Yuca,General,58,2022,1,5,546500,160,5
2693,104,Ñame,Ñame,General,58,2022,1,6,1910000,190,6
2694,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,59,2022,2,401,465710486,0,401
2695,4,Aguacate (Producción),Aguacate,Producción,59,2022,2,72,39466416,3284,72
2696,8,Ajo (Comercialización),Ajo,Comercialización,59,2022,2,3,52982880,0,3
2697,9,Ajo (Producción),Ajo,Producción,59,2022,2,21,15890000,353,21
2698,10,Ají (Producción),Ají,Producción,59,2022,2,17,16464000,506,17
2699,11,Apícola,Apícola,General,59,2022,2,1,200000,0,1
2700,14,Arroz (Comercialización),Arroz,Comercialización,59,2022,2,6,75120000,0,6
2701,17,Arroz (Producción),Arroz,Producción,59,2022,2,433,182891321,45980,433
2702,20,Batata,Batata,General,59,2022,2,4,1450000,388,4
2703,23,Cacao (Comercialización),Cacao,Comercialización,59,2022,2,4,204600000,0,4
2704,24,Cacao (Producción),Cacao,Producción,59,2022,2,63,53428000,10072,63
2705,26,Café (Comercialización),Café,Comercialización,59,2022,2,0,0,0,0
2706,27,Café (Producción),Café,Producción,59,2022,2,33,15859979,2010,33
2707,28,Cebolla,Cebolla,General,59,2022,2,8,7620518,112,8
2708,33,Coco (Comercialización),Coco,Comercialización,59,2022,2,0,0,0,0
2709,34,Coco (Producción),Coco,Producción,59,2022,2,13,6375000,1077,13
2710,40,Gallinas Ponedoras,Gallinas Ponedoras,General,59,2022,2,17,18950000,0,17
2711,41,Ganado de Carne,Ganado de Carne,General,59,2022,2,142,68370000,0,142
2712,42,Ganado de Carne (Com),Ganado de Carne,Com,59,2022,2,3,5750000,0,3
2713,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,59,2022,2,50,77837000,0,50
2714,45,Ganado de Leche,Ganado de Leche,General,59,2022,2,25,20389500,0,25
2715,46,Ganado de Leche (Com.),Ganado de Leche,Com.,59,2022,2,1,620000,0,1
2716,51,Guandul (Comercialización),Guandul,Comercialización,59,2022,2,0,0,0,0
2717,52,Guandul (Producción),Guandul,Producción,59,2022,2,1,180000,70,1
2718,53,Guineo,Guineo,General,59,2022,2,6,2130000,200,6
2719,57,Habichuela (Comercialización),Habichuela,Comercialización,59,2022,2,1,21200000,0,1
2720,58,Habichuela (Producción),Habichuela,Producción,59,2022,2,1,150000,140,1
2721,59,Invernadero,Invernadero,General,59,2022,2,2,6417651,24,2
2722,63,Maíz (Comercialización),Maíz,Comercialización,59,2022,2,0,0,0,0
2723,64,Maíz (Producción),Maíz,Producción,59,2022,2,7,6008965,2298,64
2724,66,Otros,Otros,General,59,2022,2,166,239925730,11167,181
2725,72,Papa,Papa,General,59,2022,2,33,16732000,644,33
2726,75,Piña,Piña,General,59,2022,2,8,13070000,165,8
2727,77,Plátano,Plátano,General,59,2022,2,67,33668000,4114,67
2728,82,Pollos de Engorde,Pollos de Engorde,General,59,2022,2,82,90143500,0,82
2729,85,Porcino (Comercialización),Porcino,Comercialización,59,2022,2,0,0,0,0
2730,86,Porcino (Producción),Porcino,Producción,59,2022,2,0,0,0,0
2731,87,Préstamos de Consumo,Préstamos de Consumo,General,59,2022,2,194,42002397,0,194
2732,92,Tabaco (Comercialización),Tabaco,Comercialización,59,2022,2,15,223813305,0,15
2733,94,Tabaco (Producción),Tabaco,Producción,59,2022,2,9,4550000,382,9
2734,97,Tomate Industrial,Tomate Industrial,General,59,2022,2,0,0,0,0
2735,98,Tomate de Mesa,Tomate de Mesa,General,59,2022,2,11,4300000,180,11
2736,100,Yautía,Yautía,General,59,2022,2,10,3021000,294,10
2737,102,Yuca,Yuca,General,59,2022,2,14,5307800,1234,14
