tipo_registro,anio,mes_numero,mes_nombre,periodo_fecha,sucursal_nombre,region,destino_nombre,rubro,tipo_operacion,cantidad_prestamos,valor_cartera_rd,tareas_financiadas,valor_area_rd,desembolsos_rd,cobros_rd,balance_neto_rd,cantidad_destino,valores_destino_rd,tareas_destino,beneficiados
Montos por destino,2018,11,Noviembre,2018-11-01,,,Coco (Comercialización),Coco,Comercialización,0,0,0,0,0,0,0,1,300000,0,1
Montos por destino,2018,11,Noviembre,2018-11-01,,,Coco (Producción),Coco,Producción,0,0,0,0,0,0,0,5,4055000,897,5
Montos por destino,2018,11,Noviembre,2018-11-01,,,Gallinas Ponedoras,Gallinas Ponedoras,General,0,0,0,0,0,0,0,3,2400000,0,3
Montos por destino,2018,11,Noviembre,2018-11-01,,,Ganado de Carne,Ganado de Carne,General,0,0,0,0,0,0,0,57,47446831,0,57
Montos por destino,2018,11,Noviembre,2018-11-01,,,Ganado de Carne (Com),Ganado de Carne,Com,0,0,0,0,0,0,0,5,9350000,0,5
Montos por destino,2018,11,Noviembre,2018-11-01,,,Ganado de Doble Propósito,Ganado de Doble Propósito,General,0,0,0,0,0,0,0,50,59140000,0,50
Montos por destino,2018,11,Noviembre,2018-11-01,,,Ganado de Leche,Ganado de Leche,General,0,0,0,0,0,0,0,15,20467959,0,15
Montos por destino,2018,11,Noviembre,2018-11-01,,,Ganado de Leche (Com.),Ganado de Leche,Com.,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,11,Noviembre,2018-11-01,,,Guandul (Comercialización),Guandul,Comercialización,0,0,0,0,0,0,0,1,500000,0,1
Montos por destino,2018,11,Noviembre,2018-11-01,,,Guandul (Producción),Guandul,Producción,0,0,0,0,0,0,0,3,532500,260,3
Montos por destino,2018,11,Noviembre,2018-11-01,,,Guineo,Guineo,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,11,Noviembre,2018-11-01,,,Habichuela (Comercialización),Habichuela,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,11,Noviembre,2018-11-01,,,Habichuela (Producción),Habichuela,Producción,0,0,0,0,0,0,0,99,17835200,5102,99
Montos por destino,2018,11,Noviembre,2018-11-01,,,Invernadero,Invernadero,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,11,Noviembre,2018-11-01,,,Maíz (Comercialización),Maíz,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,11,Noviembre,2018-11-01,,,Maíz (Producción),Maíz,Producción,0,0,0,0,0,0,0,7,685000,467,7
Montos por destino,2018,11,Noviembre,2018-11-01,,,Otros Agrícolas,Otros Agrícolas,General,0,0,0,0,0,0,0,128,123138850,9119,130
Montos por destino,2018,11,Noviembre,2018-11-01,,,Otros Avícolas,Otros Avícolas,General,0,0,0,0,0,0,0,2,3800000,0,2
Montos por destino,2018,11,Noviembre,2018-11-01,,,Otros Pecuarios,Otros Pecuarios,General,0,0,0,0,0,0,0,32,11322000,0,32
Montos por destino,2018,11,Noviembre,2018-11-01,,,Papa,Papa,General,0,0,0,0,0,0,0,19,15860000,721,19
Montos por destino,2018,11,Noviembre,2018-11-01,,,Piña,Piña,General,0,0,0,0,0,0,0,17,18890000,1141,17
Montos por destino,2018,11,Noviembre,2018-11-01,,,Plátano,Plátano,General,0,0,0,0,0,0,0,32,17707000,2806,32
Montos por destino,2018,11,Noviembre,2018-11-01,,,Pollos de Engorde,Pollos de Engorde,General,0,0,0,0,0,0,0,58,95257000,0,58
Montos por destino,2018,11,Noviembre,2018-11-01,,,Porcino (Comercialización),Porcino,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,11,Noviembre,2018-11-01,,,Porcino (Producción),Porcino,Producción,0,0,0,0,0,0,0,49,22970127,0,49
Montos por destino,2018,11,Noviembre,2018-11-01,,,Préstamos de Consumo,Préstamos de Consumo,General,0,0,0,0,0,0,0,130,23165908,0,130
Montos por destino,2018,11,Noviembre,2018-11-01,,,Tabaco (Comercialización),Tabaco,Comercialización,0,0,0,0,0,0,0,4,3410000,0,4
Montos por destino,2018,11,Noviembre,2018-11-01,,,Tabaco (Producción),Tabaco,Producción,0,0,0,0,0,0,0,7,1020000,173,7
Montos por destino,2018,11,Noviembre,2018-11-01,,,Tomate Industrial,Tomate Industrial,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,11,Noviembre,2018-11-01,,,Tomate de Mesa,Tomate de Mesa,General,0,0,0,0,0,0,0,18,7480000,312,18
Montos por destino,2018,11,Noviembre,2018-11-01,,,Yautía,Yautía,General,0,0,0,0,0,0,0,11,1317000,224,11
Montos por destino,2018,11,Noviembre,2018-11-01,,,Yuca,Yuca,General,0,0,0,0,0,0,0,17,4345000,1100,17
Montos por destino,2018,11,Noviembre,2018-11-01,,,Ñame,Ñame,General,0,0,0,0,0,0,0,16,2870000,472,16
Montos por destino,2018,12,Diciembre,2018-12-01,,,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,0,0,0,0,0,0,0,499,959982543,0,499
Montos por destino,2018,12,Diciembre,2018-12-01,,,Aguacate (Producción),Aguacate,Producción,0,0,0,0,0,0,0,24,9332500,1345,30
Montos por destino,2018,12,Diciembre,2018-12-01,,,Ajo (Comercialización),Ajo,Comercialización,0,0,0,0,0,0,0,2,24000000,0,2
Montos por destino,2018,12,Diciembre,2018-12-01,,,Ajo (Producción),Ajo,Producción,0,0,0,0,0,0,0,11,6900000,174,11
Montos por destino,2018,12,Diciembre,2018-12-01,,,Ají (Producción),Ají,Producción,0,0,0,0,0,0,0,7,4935000,62,7
Montos por destino,2018,12,Diciembre,2018-12-01,,,Apícola,Apícola,General,0,0,0,0,0,0,0,2,225000,0,2
Montos por destino,2018,12,Diciembre,2018-12-01,,,Arroz (Comercialización),Arroz,Comercialización,0,0,0,0,0,0,0,12,124445000,0,12
Montos por destino,2018,12,Diciembre,2018-12-01,,,Arroz (Producción),Arroz,Producción,0,0,0,0,0,0,0,1577,697286775,143325,1585
Montos por destino,2018,12,Diciembre,2018-12-01,,,Batata,Batata,General,0,0,0,0,0,0,0,5,835000,210,5
Montos por destino,2018,12,Diciembre,2018-12-01,,,Cacao (Comercialización),Cacao,Comercialización,0,0,0,0,0,0,0,3,25675000,0,3
Montos por destino,2018,12,Diciembre,2018-12-01,,,Cacao (Producción),Cacao,Producción,0,0,0,0,0,0,0,39,67543000,12701,158
Montos por destino,2018,12,Diciembre,2018-12-01,,,Café (Comercialización),Café,Comercialización,0,0,0,0,0,0,0,1,1200000,0,1
Montos por destino,2018,12,Diciembre,2018-12-01,,,Café (Producción),Café,Producción,0,0,0,0,0,0,0,15,5177000,701,15
Montos por destino,2018,12,Diciembre,2018-12-01,,,Cebolla,Cebolla,General,0,0,0,0,0,0,0,8,1984000,162,8
Montos por destino,2018,12,Diciembre,2018-12-01,,,Coco (Comercialización),Coco,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,12,Diciembre,2018-12-01,,,Coco (Producción),Coco,Producción,0,0,0,0,0,0,0,6,25896478,3030,6
Montos por destino,2018,12,Diciembre,2018-12-01,,,Gallinas Ponedoras,Gallinas Ponedoras,General,0,0,0,0,0,0,0,6,4475000,0,6
Montos por destino,2018,12,Diciembre,2018-12-01,,,Ganado de Carne,Ganado de Carne,General,0,0,0,0,0,0,0,52,39665000,0,52
Montos por destino,2018,12,Diciembre,2018-12-01,,,Ganado de Carne (Com),Ganado de Carne,Com,0,0,0,0,0,0,0,1,150000,0,1
Montos por destino,2018,12,Diciembre,2018-12-01,,,Ganado de Doble Propósito,Ganado de Doble Propósito,General,0,0,0,0,0,0,0,40,65189000,0,40
Montos por destino,2018,12,Diciembre,2018-12-01,,,Ganado de Leche,Ganado de Leche,General,0,0,0,0,0,0,0,21,23216000,0,21
Montos por destino,2018,12,Diciembre,2018-12-01,,,Ganado de Leche (Com.),Ganado de Leche,Com.,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,12,Diciembre,2018-12-01,,,Guandul (Comercialización),Guandul,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,12,Diciembre,2018-12-01,,,Guandul (Producción),Guandul,Producción,0,0,0,0,0,0,0,1,50000,25,1
Montos por destino,2018,12,Diciembre,2018-12-01,,,Guineo,Guineo,General,0,0,0,0,0,0,0,4,1590000,182,4
Montos por destino,2018,12,Diciembre,2018-12-01,,,Habichuela (Comercialización),Habichuela,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,12,Diciembre,2018-12-01,,,Habichuela (Producción),Habichuela,Producción,0,0,0,0,0,0,0,18,7095500,2178,18
Montos por destino,2018,12,Diciembre,2018-12-01,,,Invernadero,Invernadero,General,0,0,0,0,0,0,0,3,19954758,28,3
Montos por destino,2018,12,Diciembre,2018-12-01,,,Maíz (Comercialización),Maíz,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,12,Diciembre,2018-12-01,,,Maíz (Producción),Maíz,Producción,0,0,0,0,0,0,0,1,200000,150,1
Montos por destino,2018,12,Diciembre,2018-12-01,,,Otros Agrícolas,Otros Agrícolas,General,0,0,0,0,0,0,0,105,368456403,10196,106
Montos por destino,2018,12,Diciembre,2018-12-01,,,Otros Avícolas,Otros Avícolas,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,12,Diciembre,2018-12-01,,,Otros Pecuarios,Otros Pecuarios,General,0,0,0,0,0,0,0,26,10989935,0,26
Montos por destino,2018,12,Diciembre,2018-12-01,,,Papa,Papa,General,0,0,0,0,0,0,0,17,21085000,949,17
Montos por destino,2018,12,Diciembre,2018-12-01,,,Piña,Piña,General,0,0,0,0,0,0,0,17,7790000,528,17
Montos por destino,2018,12,Diciembre,2018-12-01,,,Plátano,Plátano,General,0,0,0,0,0,0,0,85,26696950,4392,85
Montos por destino,2018,12,Diciembre,2018-12-01,,,Pollos de Engorde,Pollos de Engorde,General,0,0,0,0,0,0,0,28,22729500,0,28
Montos por destino,2018,12,Diciembre,2018-12-01,,,Porcino (Comercialización),Porcino,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,12,Diciembre,2018-12-01,,,Porcino (Producción),Porcino,Producción,0,0,0,0,0,0,0,52,68910231,0,52
Montos por destino,2018,12,Diciembre,2018-12-01,,,Préstamos de Consumo,Préstamos de Consumo,General,0,0,0,0,0,0,0,174,33285666,0,174
Montos por destino,2018,12,Diciembre,2018-12-01,,,Tabaco (Comercialización),Tabaco,Comercialización,0,0,0,0,0,0,0,2,640000,0,2
Montos por destino,2018,12,Diciembre,2018-12-01,,,Tabaco (Producción),Tabaco,Producción,0,0,0,0,0,0,0,4,755000,139,4
Montos por destino,2018,12,Diciembre,2018-12-01,,,Tomate Industrial,Tomate Industrial,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2018,12,Diciembre,2018-12-01,,,Tomate de Mesa,Tomate de Mesa,General,0,0,0,0,0,0,0,10,7000000,183,10
Montos por destino,2018,12,Diciembre,2018-12-01,,,Yautía,Yautía,General,0,0,0,0,0,0,0,8,1610000,245,8
Montos por destino,2018,12,Diciembre,2018-12-01,,,Yuca,Yuca,General,0,0,0,0,0,0,0,14,7921250,1868,14
Montos por destino,2018,12,Diciembre,2018-12-01,,,Ñame,Ñame,General,0,0,0,0,0,0,0,10,1620000,247,10
Montos por destino,2019,1,Enero,2019-01-01,,,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,0,0,0,0,0,0,0,390,569022475,0,390
Montos por destino,2019,1,Enero,2019-01-01,,,Aguacate (Producción),Aguacate,Producción,0,0,0,0,0,0,0,33,13630000,1975,34
Montos por destino,2019,1,Enero,2019-01-01,,,Ajo (Comercialización),Ajo,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,1,Enero,2019-01-01,,,Ajo (Producción),Ajo,Producción,0,0,0,0,0,0,0,3,12940000,352,3
Montos por destino,2019,1,Enero,2019-01-01,,,Ají (Producción),Ají,Producción,0,0,0,0,0,0,0,12,13080000,149,12
Montos por destino,2019,1,Enero,2019-01-01,,,Apícola,Apícola,General,0,0,0,0,0,0,0,1,130000,0,1
Montos por destino,2019,1,Enero,2019-01-01,,,Arroz (Comercialización),Arroz,Comercialización,0,0,0,0,0,0,0,4,48940000,0,4
Montos por destino,2019,1,Enero,2019-01-01,,,Arroz (Producción),Arroz,Producción,0,0,0,0,0,0,0,629,268920920,53308,629
Montos por destino,2019,1,Enero,2019-01-01,,,Batata,Batata,General,0,0,0,0,0,0,0,6,1230000,445,6
Montos por destino,2019,1,Enero,2019-01-01,,,Cacao (Comercialización),Cacao,Comercialización,0,0,0,0,0,0,0,5,47700000,0,5
Montos por destino,2019,1,Enero,2019-01-01,,,Cacao (Producción),Cacao,Producción,0,0,0,0,0,0,0,26,38855000,6357,70
Montos por destino,2019,1,Enero,2019-01-01,,,Café (Comercialización),Café,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,1,Enero,2019-01-01,,,Café (Producción),Café,Producción,0,0,0,0,0,0,0,15,14550000,3276,15
Montos por destino,2019,1,Enero,2019-01-01,,,Cebolla,Cebolla,General,0,0,0,0,0,0,0,7,3825000,278,7
Montos por destino,2019,1,Enero,2019-01-01,,,Coco (Comercialización),Coco,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,1,Enero,2019-01-01,,,Coco (Producción),Coco,Producción,0,0,0,0,0,0,0,2,700000,810,2
Montos por destino,2019,1,Enero,2019-01-01,,,Gallinas Ponedoras,Gallinas Ponedoras,General,0,0,0,0,0,0,0,3,9500000,0,3
Montos por destino,2019,1,Enero,2019-01-01,,,Ganado de Carne,Ganado de Carne,General,0,0,0,0,0,0,0,54,44748800,0,54
Montos por destino,2019,1,Enero,2019-01-01,,,Ganado de Carne (Com),Ganado de Carne,Com,0,0,0,0,0,0,0,3,2150000,0,3
Montos por destino,2019,1,Enero,2019-01-01,,,Ganado de Doble Propósito,Ganado de Doble Propósito,General,0,0,0,0,0,0,0,45,63925000,0,45
Montos por destino,2019,1,Enero,2019-01-01,,,Ganado de Leche,Ganado de Leche,General,0,0,0,0,0,0,0,9,9000000,0,9
Montos por destino,2019,1,Enero,2019-01-01,,,Ganado de Leche (Com.),Ganado de Leche,Com.,0,0,0,0,0,0,0,2,325000,0,2
Montos por destino,2019,1,Enero,2019-01-01,,,Guandul (Comercialización),Guandul,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,1,Enero,2019-01-01,,,Guandul (Producción),Guandul,Producción,0,0,0,0,0,0,0,2,53500,37,2
Montos por destino,2019,1,Enero,2019-01-01,,,Guineo,Guineo,General,0,0,0,0,0,0,0,1,225000,30,1
Montos por destino,2019,1,Enero,2019-01-01,,,Habichuela (Comercialización),Habichuela,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,1,Enero,2019-01-01,,,Habichuela (Producción),Habichuela,Producción,0,0,0,0,0,0,0,5,710500,183,5
Montos por destino,2019,1,Enero,2019-01-01,,,Invernadero,Invernadero,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,1,Enero,2019-01-01,,,Maíz (Comercialización),Maíz,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,1,Enero,2019-01-01,,,Maíz (Producción),Maíz,Producción,0,0,0,0,0,0,0,2,160000,100,2
Montos por destino,2019,1,Enero,2019-01-01,,,Otros Agrícolas,Otros Agrícolas,General,0,0,0,0,0,0,0,97,118911931,10486,140
Montos por destino,2019,1,Enero,2019-01-01,,,Otros Avícolas,Otros Avícolas,General,0,0,0,0,0,0,0,1,340000,0,1
Montos por destino,2019,1,Enero,2019-01-01,,,Otros Pecuarios,Otros Pecuarios,General,0,0,0,0,0,0,0,30,11669630,0,30
Montos por destino,2019,1,Enero,2019-01-01,,,Papa,Papa,General,0,0,0,0,0,0,0,22,15910880,731,22
Montos por destino,2019,1,Enero,2019-01-01,,,Piña,Piña,General,0,0,0,0,0,0,0,23,26439000,2149,23
Montos por destino,2019,1,Enero,2019-01-01,,,Plátano,Plátano,General,0,0,0,0,0,0,0,70,65817952,7992,70
Montos por destino,2019,1,Enero,2019-01-01,,,Pollos de Engorde,Pollos de Engorde,General,0,0,0,0,0,0,0,47,42709000,0,47
Montos por destino,2019,1,Enero,2019-01-01,,,Porcino (Comercialización),Porcino,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,1,Enero,2019-01-01,,,Porcino (Producción),Porcino,Producción,0,0,0,0,0,0,0,54,24393400,0,54
Montos por destino,2019,1,Enero,2019-01-01,,,Préstamos de Consumo,Préstamos de Consumo,General,0,0,0,0,0,0,0,166,34666983,0,166
Montos por destino,2019,1,Enero,2019-01-01,,,Tabaco (Comercialización),Tabaco,Comercialización,0,0,0,0,0,0,0,3,550000,0,3
Montos por destino,2019,1,Enero,2019-01-01,,,Tabaco (Producción),Tabaco,Producción,0,0,0,0,0,0,0,2,3513773,2062,2
Montos por destino,2019,1,Enero,2019-01-01,,,Tomate Industrial,Tomate Industrial,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,1,Enero,2019-01-01,,,Tomate de Mesa,Tomate de Mesa,General,0,0,0,0,0,0,0,13,10550000,222,13
Montos por destino,2019,1,Enero,2019-01-01,,,Yautía,Yautía,General,0,0,0,0,0,0,0,6,1085000,235,6
Montos por destino,2019,1,Enero,2019-01-01,,,Yuca,Yuca,General,0,0,0,0,0,0,0,17,2801000,805,17
Montos por destino,2019,1,Enero,2019-01-01,,,Ñame,Ñame,General,0,0,0,0,0,0,0,12,1875000,230,12
Montos por destino,2019,2,Febrero,2019-02-01,,,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,0,0,0,0,0,0,0,297,294550651,0,297
Montos por destino,2019,2,Febrero,2019-02-01,,,Aguacate (Producción),Aguacate,Producción,0,0,0,0,0,0,0,66,46695000,5355,151
Montos por destino,2019,2,Febrero,2019-02-01,,,Ajo (Comercialización),Ajo,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,2,Febrero,2019-02-01,,,Ajo (Producción),Ajo,Producción,0,0,0,0,0,0,0,4,15880000,411,4
Montos por destino,2019,2,Febrero,2019-02-01,,,Ají (Producción),Ají,Producción,0,0,0,0,0,0,0,17,20775000,383,17
Montos por destino,2019,2,Febrero,2019-02-01,,,Apícola,Apícola,General,0,0,0,0,0,0,0,4,700000,0,4
Montos por destino,2019,2,Febrero,2019-02-01,,,Arroz (Comercialización),Arroz,Comercialización,0,0,0,0,0,0,0,3,30650000,0,3
Montos por destino,2019,2,Febrero,2019-02-01,,,Arroz (Producción),Arroz,Producción,0,0,0,0,0,0,0,121,64325576,14958,121
Montos por destino,2019,2,Febrero,2019-02-01,,,Batata,Batata,General,0,0,0,0,0,0,0,3,630000,185,3
Montos por destino,2019,2,Febrero,2019-02-01,,,Cacao (Comercialización),Cacao,Comercialización,0,0,0,0,0,0,0,2,10300000,0,2
Montos por destino,2019,2,Febrero,2019-02-01,,,Cacao (Producción),Cacao,Producción,0,0,0,0,0,0,0,37,35372000,7621,69
Montos por destino,2019,2,Febrero,2019-02-01,,,Café (Comercialización),Café,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,2,Febrero,2019-02-01,,,Café (Producción),Café,Producción,0,0,0,0,0,0,0,17,7392000,985,17
Montos por destino,2019,2,Febrero,2019-02-01,,,Cebolla,Cebolla,General,0,0,0,0,0,0,0,4,1769000,101,4
Montos por destino,2019,2,Febrero,2019-02-01,,,Coco (Comercialización),Coco,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,2,Febrero,2019-02-01,,,Coco (Producción),Coco,Producción,0,0,0,0,0,0,0,3,4800000,1760,3
Montos por destino,2019,2,Febrero,2019-02-01,,,Gallinas Ponedoras,Gallinas Ponedoras,General,0,0,0,0,0,0,0,5,9662000,0,5
Montos por destino,2019,2,Febrero,2019-02-01,,,Ganado de Carne,Ganado de Carne,General,0,0,0,0,0,0,0,52,65406790,0,52
Montos por destino,2019,2,Febrero,2019-02-01,,,Ganado de Carne (Com),Ganado de Carne,Com,0,0,0,0,0,0,0,4,1600000,0,4
Montos por destino,2019,2,Febrero,2019-02-01,,,Ganado de Doble Propósito,Ganado de Doble Propósito,General,0,0,0,0,0,0,0,42,54476000,0,42
Montos por destino,2019,2,Febrero,2019-02-01,,,Ganado de Leche,Ganado de Leche,General,0,0,0,0,0,0,0,8,9900000,0,8
Montos por destino,2019,2,Febrero,2019-02-01,,,Ganado de Leche (Com.),Ganado de Leche,Com.,0,0,0,0,0,0,0,6,55382186,0,6
Montos por destino,2019,2,Febrero,2019-02-01,,,Guandul (Comercialización),Guandul,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,2,Febrero,2019-02-01,,,Guandul (Producción),Guandul,Producción,0,0,0,0,0,0,0,4,380000,180,4
Montos por destino,2019,2,Febrero,2019-02-01,,,Guineo,Guineo,General,0,0,0,0,0,0,0,2,2214000,300,2
Montos por destino,2019,2,Febrero,2019-02-01,,,Habichuela (Comercialización),Habichuela,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,2,Febrero,2019-02-01,,,Habichuela (Producción),Habichuela,Producción,0,0,0,0,0,0,0,1,120000,40,1
Montos por destino,2019,2,Febrero,2019-02-01,,,Invernadero,Invernadero,General,0,0,0,0,0,0,0,3,4400000,0,3
Montos por destino,2019,2,Febrero,2019-02-01,,,Maíz (Comercialización),Maíz,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,2,Febrero,2019-02-01,,,Maíz (Producción),Maíz,Producción,0,0,0,0,0,0,0,2,645000,75,2
Montos por destino,2019,2,Febrero,2019-02-01,,,Otros Agrícolas,Otros Agrícolas,General,0,0,0,0,0,0,0,109,162063555,5768,109
Montos por destino,2019,2,Febrero,2019-02-01,,,Otros Avícolas,Otros Avícolas,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,2,Febrero,2019-02-01,,,Otros Pecuarios,Otros Pecuarios,General,0,0,0,0,0,0,0,25,6936905,0,25
Montos por destino,2019,2,Febrero,2019-02-01,,,Papa,Papa,General,0,0,0,0,0,0,0,14,53534000,1673,14
Montos por destino,2019,2,Febrero,2019-02-01,,,Piña,Piña,General,0,0,0,0,0,0,0,20,21635000,1378,20
Montos por destino,2019,2,Febrero,2019-02-01,,,Plátano,Plátano,General,0,0,0,0,0,0,0,83,33813500,4178,83
Montos por destino,2019,2,Febrero,2019-02-01,,,Pollos de Engorde,Pollos de Engorde,General,0,0,0,0,0,0,0,47,25542500,0,47
Montos por destino,2019,2,Febrero,2019-02-01,,,Porcino (Comercialización),Porcino,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,2,Febrero,2019-02-01,,,Porcino (Producción),Porcino,Producción,0,0,0,0,0,0,0,46,21540000,0,46
Montos por destino,2019,2,Febrero,2019-02-01,,,Préstamos de Consumo,Préstamos de Consumo,General,0,0,0,0,0,0,0,195,35393990,0,195
Montos por destino,2019,2,Febrero,2019-02-01,,,Tabaco (Comercialización),Tabaco,Comercialización,0,0,0,0,0,0,0,7,2260000,0,7
Montos por destino,2019,2,Febrero,2019-02-01,,,Tabaco (Producción),Tabaco,Producción,0,0,0,0,0,0,0,3,14195000,2045,57
Montos por destino,2019,2,Febrero,2019-02-01,,,Tomate Industrial,Tomate Industrial,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,2,Febrero,2019-02-01,,,Tomate de Mesa,Tomate de Mesa,General,0,0,0,0,0,0,0,18,8410000,270,18
Montos por destino,2019,2,Febrero,2019-02-01,,,Yautía,Yautía,General,0,0,0,0,0,0,0,11,4512000,571,11
Montos por destino,2019,2,Febrero,2019-02-01,,,Yuca,Yuca,General,0,0,0,0,0,0,0,18,7152500,1991,18
Montos por destino,2019,2,Febrero,2019-02-01,,,Ñame,Ñame,General,0,0,0,0,0,0,0,11,1980000,219,11
Montos por destino,2019,3,Marzo,2019-03-01,,,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,0,0,0,0,0,0,0,377,357255449,0,377
Montos por destino,2019,3,Marzo,2019-03-01,,,Aguacate (Producción),Aguacate,Producción,0,0,0,0,0,0,0,113,38392500,5151,114
Montos por destino,2019,3,Marzo,2019-03-01,,,Ajo (Comercialización),Ajo,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2019,3,Marzo,2019-03-01,,,Ajo (Producción),Ajo,Producción,0,0,0,0,0,0,0,2,16354200,415,2
Montos por destino,2019,3,Marzo,2019-03-01,,,Ají (Producción),Ají,Producción,0,0,0,0,0,0,0,12,15089540,180,12
